mean_rr,median_rr,sdrr,rmssd,sdsd,sdrr_rmssd,hr,pnn25,pnn50,sd1,sd2,size,emotion
411.522222222222,433.766666666666,31.4583950207882,66.7333333333334,0.0,0.471404520791031,145.80014580014588,1.0,1.0,47.1875925311823,0.0,1,6
411.522222222222,433.766666666666,56.7124281456264,97.2797141123357,50.05,0.582983088130137,145.80014580014588,1.0,0.5,58.9844906639778,35.3906943983867,1,5
411.522222222222,433.766666666666,68.5619824107994,127.056481316162,50.05,0.539618142266919,145.80014580014588,1.0,1.0,82.5782869295689,35.3906943983867,1,4
411.522222222222,433.766666666666,218.516995412143,412.047937475456,150.15,0.530319352527178,145.80014580014588,1.0,1.0,271.328657054298,106.17208319516,2,6
411.522222222222,467.133333333333,208.077724675595,263.786661485712,83.4166666666666,0.788810637746615,145.80014580014588,1.0,1.0,58.9844906639778,176.953471991933,2,8
411.522222222222,500.5,200.816950615034,337.811753134131,183.516666666666,0.594464072821343,145.80014580014588,1.0,1.0,200.547268257524,129.765879460751,1,2
417.083333333333,417.083333333333,16.6833333333333,33.3666666666666,0.0,0.5,143.85614385614397,1.0,0.0,0.0,0.0,1,5
417.083333333333,417.083333333333,50.05,100.1,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,2,2
417.083333333333,417.083333333333,83.4166666666666,166.833333333333,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,2,7
417.083333333333,417.083333333333,116.783333333333,233.566666666666,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,3,4
417.083333333333,417.083333333333,150.15,300.3,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,2,3
417.083333333333,417.083333333333,183.516666666666,367.033333333333,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,2,3
417.083333333333,417.083333333333,216.883333333333,433.766666666666,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,3,6
417.083333333333,417.083333333333,250.25,500.5,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,3,3
417.083333333333,417.083333333333,283.616666666666,567.233333333333,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,21,1
417.083333333333,433.766666666666,143.838329705932,187.56697055837,97.6224505144408,0.766863852829412,143.85614385614397,1.0,1.0,115.006144183691,95.0803643708252,1,5
417.083333333333,500.5,83.4166666666666,166.833333333333,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,2,7
417.083333333333,533.866666666666,116.783333333333,233.566666666666,0.0,0.5,143.85614385614397,1.0,1.0,0.0,0.0,1,4
422.644444444444,400.4,31.4583950207881,47.1875925311822,33.3666666666666,0.666666666666666,141.96329985803686,0.5,0.5,23.5937962655911,23.593796265591,3,4
422.644444444444,400.4,56.7124281456264,97.2797141123358,50.05,0.582983088130137,141.96329985803686,1.0,0.5,58.9844906639778,35.3906943983867,1,2
422.644444444444,433.766666666666,41.615544935119,52.7573322971424,16.6833333333333,0.788810637746615,141.96329985803686,0.333333333333333,0.5,11.7968981327956,35.3906943983867,1,1
422.644444444444,433.766666666666,68.5619824107994,137.574291041442,33.3666666666666,0.498363334397601,141.96329985803686,0.75,1.0,94.3751850623645,23.5937962655911,1,7
422.644444444444,467.133333333333,62.9167900415763,94.3751850623645,66.7333333333333,0.666666666666666,141.96329985803686,0.5,0.5,47.1875925311822,47.1875925311823,1,5
422.644444444444,467.133333333333,87.5764653542869,184.27343963674,16.6833333333333,0.475252784812216,141.96329985803686,1.0,1.0,129.765879460751,11.7968981327956,2,8
422.644444444444,467.133333333333,113.424856291252,149.220269698485,66.7333333333333,0.760116950066092,141.96329985803686,1.0,1.0,47.1875925311822,94.3751850623645,1,6
422.644444444444,467.133333333333,193.28361493533,350.746997294504,150.149999999999,0.551062778658772,141.96329985803686,1.0,1.0,224.141064523115,106.17208319516,1,7
422.644444444444,467.133333333333,220.208765145517,403.170967318938,166.833333333333,0.546192020248609,141.96329985803686,1.0,1.0,259.531758921502,117.968981327955,1,5
422.644444444444,500.5,211.614709867009,438.869979480129,66.7333333333332,0.482180873063319,141.96329985803686,1.0,1.0,306.719351452684,47.1875925311822,2,4
422.644444444444,533.866666666666,157.29197510394,235.937962655911,166.833333333333,0.666666666666666,141.96329985803686,0.5,0.5,117.968981327955,117.968981327955,1,2
422.644444444444,533.866666666666,181.397954852559,260.601997519418,166.833333333333,0.696072772193709,141.96329985803686,1.0,0.5,117.968981327955,141.562777593546,2,6
422.644444444444,533.866666666666,206.286491422026,333.666666666666,200.2,0.618241233033047,141.96329985803686,1.0,1.0,188.750370124729,141.562777593546,2,2
425.424999999999,433.766666666666,36.3604820207018,57.7927619458815,15.7291975103941,0.629152869605895,141.03543515308255,1.0,0.666666666666666,40.1017425193272,33.3666666666667,2,6
425.425,450.45,193.663249216835,268.320009331036,110.104382572758,0.721762233460219,141.0354351530822,1.0,1.0,141.999027557094,126.324161203246,1,4
433.766666666666,400.4,47.1875925311822,70.7813887967734,50.05,0.666666666666666,138.32321524629236,0.5,0.5,35.3906943983867,35.3906943983867,1,4
433.766666666666,417.083333333333,40.8656538754327,63.8923023242729,31.4583950207881,0.639602149066831,138.32321524629236,1.0,0.333333333333333,38.528507963921,22.2444444444444,2,5
433.766666666666,417.083333333333,55.8331124373739,91.3783800104452,37.3050674246214,0.611010092660778,138.32321524629236,1.0,0.75,63.5282406580814,48.6398570561679,1,2
433.766666666666,433.766666666666,27.2437692502884,52.7573322971424,16.6833333333333,0.516397779494322,138.32321524629236,1.0,0.5,35.3906943983866,11.7968981327955,1,5
433.766666666666,433.766666666666,33.3666666666666,66.7333333333332,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,5,6
433.766666666666,433.766666666666,66.7333333333333,133.466666666666,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,4,3
433.766666666666,433.766666666666,100.1,200.2,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,5,2
433.766666666666,433.766666666666,133.466666666666,266.933333333333,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,1,8
433.766666666666,433.766666666666,200.2,400.4,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,3,5
433.766666666666,433.766666666666,233.566666666666,467.133333333333,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,3,4
433.766666666666,433.766666666666,266.933333333333,533.866666666666,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,5,2
433.766666666666,467.133333333333,205.685947232398,381.169443948488,150.149999999999,0.539618142266919,138.32321524629236,1.0,1.0,247.734860788706,106.17208319516,2,4
433.766666666666,533.866666666666,100.1,200.2,0.0,0.5,138.32321524629236,1.0,1.0,0.0,0.0,2,7
433.766666666666,533.866666666666,141.562777593546,300.3,0.0,0.471404520791031,138.32321524629236,1.0,1.0,212.34416639032,0.0,1,7
433.766666666666,533.866666666666,190.706384752019,263.786661485712,150.149999999999,0.722956891292051,138.32321524629236,1.0,1.0,106.17208319516,153.359675726342,1,2
442.108333333333,433.766666666666,14.4481904864703,19.2642539819604,15.729197510394,0.749999999999999,135.71334326051317,1.0,0.0,11.1222222222222,11.1222222222222,1,5
442.108333333333,450.45,72.2409524323519,158.271996891427,50.05,0.456435464587638,135.71334326051317,1.0,1.0,106.17208319516,35.3906943983867,1,5
444.888888888888,333.666666666666,181.397954852559,384.079176588485,16.6833333333333,0.472293125765876,134.86513486513513,1.0,1.0,271.328657054298,11.7968981327956,1,1
444.888888888888,400.4,62.9167900415763,94.3751850623645,66.7333333333333,0.666666666666666,134.86513486513513,1.0,0.5,47.1875925311822,47.1875925311822,1,1
444.888888888888,433.766666666666,15.729197510394,23.5937962655911,16.6833333333333,0.666666666666666,134.86513486513513,1.0,0.0,11.7968981327955,11.7968981327956,1,2
444.888888888888,433.766666666666,41.615544935119,74.610134849243,33.3666666666666,0.557773351022717,134.86513486513513,1.0,0.5,47.1875925311822,23.5937962655911,2,2
444.888888888888,433.766666666666,150.046981119947,184.27343963674,16.6833333333333,0.81426265996736,134.86513486513513,1.0,1.0,11.7968981327955,129.765879460751,1,5
444.888888888888,433.766666666666,204.479567635123,250.805494579188,16.6833333333333,0.815291419265784,134.86513486513513,1.0,1.0,11.7968981327955,176.953471991933,1,2
444.888888888888,467.133333333333,56.7124281456264,74.610134849243,33.3666666666666,0.760116950066092,134.86513486513513,1.0,0.5,23.5937962655911,47.1875925311823,1,4
444.888888888888,533.866666666666,175.152930708573,287.030919743655,166.833333333333,0.610223215202742,134.86513486513513,1.0,1.0,165.156573859137,117.968981327955,2,2
450.45,450.45,16.6833333333333,33.3666666666666,0.0,0.5,133.2001332001332,0.333333333333333,0.0,0.0,0.0,1,5
450.45,450.45,16.6833333333333,33.3666666666666,0.0,0.5,133.2001332001332,0.5,0.0,0.0,0.0,1,1
450.45,450.45,16.6833333333333,33.3666666666666,0.0,0.5,133.2001332001332,1.0,0.0,0.0,0.0,5,5
450.45,450.45,83.4166666666666,166.833333333333,0.0,0.5,133.2001332001332,0.5,1.0,0.0,0.0,1,6
450.45,450.45,83.4166666666666,166.833333333333,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,6,1
450.45,450.45,116.783333333333,233.566666666666,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,3,4
450.45,450.45,150.15,300.3,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,3,4
450.45,450.45,183.516666666666,367.033333333333,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,1,3
450.45,450.45,250.25,500.5,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,3,3
450.45,450.45,283.616666666666,567.233333333333,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,6,3
450.45,500.5,50.05,100.1,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,1,2
450.45,500.5,174.179113590324,279.829452689656,113.424856291252,0.622447393997146,133.2001332001332,1.0,1.0,193.922570777076,167.941872660133,1,5
450.45,517.183333333333,177.346265975789,268.320009331036,178.649342029035,0.660950580681409,133.2001332001332,0.666666,0.666666666666666,178.995226848561,126.324161203246,1,5
450.45,533.866666666666,83.4166666666666,166.833333333333,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,1,5
450.45,633.966666666666,183.516666666666,367.033333333333,0.0,0.5,133.2001332001332,1.0,1.0,0.0,0.0,1,5
456.011111111111,433.766666666666,56.7124281456264,97.2797141123357,50.0499999999999,0.582983088130137,131.5757413318389,1.0,0.5,58.9844906639778,35.3906943983867,1,6
456.011111111111,433.766666666666,218.516995412143,433.124524691097,116.783333333333,0.504513097169893,131.5757413318389,1.0,1.0,294.922453319889,82.5782869295689,1,4
456.011111111111,467.133333333333,204.479567635123,390.546820354344,133.466666666666,0.523572480886153,131.5757413318389,1.0,1.0,259.531758921502,94.3751850623645,1,7
456.011111111111,467.133333333333,231.705548029507,443.287186194733,150.149999999999,0.522698501660998,131.5757413318389,1.0,1.0,294.922453319889,106.17208319516,1,3
456.011111111111,500.5,113.424856291252,194.559428224671,100.1,0.582983088130137,131.5757413318389,1.0,1.0,117.968981327955,70.7813887967734,1,2
456.011111111111,533.866666666666,175.152930708573,287.030919743655,166.833333333333,0.610223215202742,131.5757413318389,1.0,1.0,165.156573859137,117.968981327955,1,4
456.011111111111,600.6,204.479567635123,306.719351452684,216.883333333333,0.666666666666666,131.5757413318389,0.5,0.5,153.359675726342,153.359675726342,2,4
456.011111111111,600.6,204.479567635123,306.719351452684,216.883333333333,0.666666666666666,131.5757413318389,1.0,0.5,153.359675726342,153.359675726342,1,2
458.791666666666,417.083333333333,130.033714378233,117.968981327955,16.6833333333333,1.10227038425243,130.7783125964946,1.0,1.0,82.5782869295689,11.7968981327955,1,4
458.791666666666,467.133333333333,14.4481904864703,19.2642539819604,15.729197510394,0.749999999999999,130.7783125964946,1.0,0.0,11.1222222222222,11.1222222222222,1,5
458.791666666666,467.133333333333,155.388032885061,184.27343963674,16.6833333333333,0.843247041957747,130.7783125964946,1.0,1.0,129.765879460751,176.953471991933,1,2
460.46,467.133333333333,92.948777769742,110.664713838191,47.1875925311822,0.839913415450988,130.3044781305651,1.0,0.75,74.6101348492429,88.2799020791884,1,7
467.133333333333,400.4,108.975077001153,211.029329188569,66.7333333333333,0.516397779494322,128.44298558584282,0.666666666666666,1.0,141.562777593546,47.1875925311822,1,4
467.133333333333,433.766666666666,33.3666666666666,66.7333333333333,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,1,4
467.133333333333,450.45,40.8656538754326,43.0761814394847,27.2437692502884,0.948683298050513,128.44298558584282,0.5,0.333333333333333,19.2642539819605,40.1017425193272,1,5
467.133333333333,450.45,135.536040717343,215.380907197423,41.615544935119,0.629285308902091,128.44298558584282,1.0,1.0,150.45863341919,109.541185106643,1,1
467.133333333333,467.133333333333,27.2437692502884,33.3666666666666,5.6843418860808e-14,0.816496580927726,128.44298558584282,1.0,0.0,4.08948055267236e-14,23.5937962655911,1,4
467.133333333333,467.133333333333,33.3666666666666,66.7333333333333,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,3,1
467.133333333333,467.133333333333,66.7333333333333,133.466666666666,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,3,2
467.133333333333,467.133333333333,100.1,200.2,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,2,1
467.133333333333,467.133333333333,108.975077001153,211.029329188569,66.7333333333333,0.516397779494322,128.44298558584282,1.0,1.0,141.562777593546,47.1875925311823,1,4
467.133333333333,467.133333333333,133.466666666666,266.933333333333,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,4,2
467.133333333333,467.133333333333,166.833333333333,333.666666666666,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,2,3
467.133333333333,467.133333333333,266.933333333333,533.866666666666,0.0,0.5,128.44298558584282,1.0,1.0,0.0,0.0,1,2
467.133333333333,500.5,72.0802382122918,151.074008721259,16.6833333333333,0.477118723613697,128.44298558584282,1.0,1.0,106.17208319516,11.7968981327955,1,4
467.133333333333,500.5,94.3751850623645,122.596961626298,70.7813887967734,0.7698003589195,128.44298558584282,1.0,0.5,83.4166666666666,79.1359984457136,1,7
473.806666666666,433.766666666666,82.8138887975789,132.419853118782,75.9962001060287,0.625388767976457,126.63392945083103,1.0,0.5,93.4490077454603,78.9158700681371,1,5
475.475,467.133333333333,14.4481904864704,19.2642539819605,15.7291975103941,0.749999999999999,126.1895998738104,0.333333,0.0,11.1222222222222,11.1222222222222,1,5
475.475,467.133333333333,14.4481904864704,19.2642539819605,15.7291975103941,0.749999999999999,126.1895998738104,0.333333333333333,0.0,11.1222222222222,11.1222222222222,1,5
475.475,467.133333333333,36.3604820207017,47.1875925311822,15.7291975103941,0.770551750371122,126.1895998738104,1.0,0.333333333333333,29.4266340263961,33.3666666666666,1,4
475.475,467.133333333333,59.5714154747616,112.328938258893,68.5619824107993,0.53033008588991,126.1895998738104,0.666666666666666,0.666666666666666,77.8555555555555,29.4266340263961,1,2
475.475,500.5,204.838453116108,331.994141514575,141.562777593546,0.616994180022646,126.1895998738104,1.0,1.0,202.96150976095,100.099999999999,1,5
478.255555555555,433.766666666666,113.424856291252,194.559428224671,100.1,0.582983088130137,125.45593940942793,1.0,1.0,117.968981327955,70.7813887967734,1,5
478.255555555555,467.133333333333,41.615544935119,74.6101348492429,33.3666666666666,0.557773351022717,125.45593940942793,1.0,0.5,47.1875925311822,23.5937962655911,1,4
478.255555555555,467.133333333333,41.615544935119,85.0686422184396,16.6833333333333,0.489199590470228,125.45593940942793,1.0,1.0,58.9844906639778,11.7968981327954,1,4
478.255555555555,467.133333333333,231.705548029507,453.835732641472,133.466666666666,0.510549371423235,125.45593940942793,1.0,1.0,306.719351452684,94.3751850623645,1,5
478.255555555555,500.5,31.4583950207881,47.1875925311822,33.3666666666666,0.666666666666666,125.45593940942793,0.5,0.5,23.5937962655911,23.5937962655911,1,3
478.255555555555,500.5,137.123964821598,275.148582082885,66.7333333333333,0.498363334397601,125.45593940942793,1.0,1.0,188.750370124729,47.1875925311822,3,2
478.255555555555,567.233333333333,175.152930708573,287.030919743655,166.833333333333,0.610223215202742,125.45593940942793,1.0,1.0,165.156573859137,117.968981327955,1,3
483.816666666666,367.033333333333,116.783333333333,233.566666666666,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,1,2
483.816666666666,417.083333333333,146.395655862991,197.39986209609,134.390322439646,0.741619848709566,124.01391711736557,1.0,0.666666666666666,109.541185106643,106.099237846484,1,2
483.816666666666,433.766666666666,136.558968744072,207.482365158709,137.123964821598,0.65817144815953,124.01391711736557,0.666666666666666,0.666666666666666,138.916511031039,96.9612853885381,1,5
483.816666666666,450.45,50.0499999999999,100.099999999999,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,1,4
483.816666666666,450.45,185.527868276998,229.72168523382,123.771894853216,0.807620177817171,124.01391711736557,1.0,1.0,150.409294630056,187.80424702333,1,4
483.816666666666,467.133333333333,37.3050674246214,63.8923023242729,31.4583950207881,0.583874208121142,124.01391711736557,1.0,0.333333333333333,44.4888888888888,22.2444444444444,1,4
483.816666666666,483.816666666666,16.6833333333333,33.3666666666667,0.0,0.5,124.01391711736557,1.0,0.0,0.0,0.0,8,1
483.816666666666,483.816666666666,50.0499999999999,100.099999999999,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,9,1
483.816666666666,483.816666666666,83.4166666666666,166.833333333333,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,4,4
483.816666666666,483.816666666666,116.783333333333,233.566666666666,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,3,4
483.816666666666,483.816666666666,150.15,300.3,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,1,8
483.816666666666,483.816666666666,250.249999999999,500.499999999999,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,2,7
483.816666666666,483.816666666666,283.616666666666,567.233333333333,0.0,0.5,124.01391711736557,1.0,1.0,0.0,0.0,8,1
489.377777777777,400.4,150.046981119947,200.2,0.0,0.749485420179557,122.60466805921371,1.0,1.0,0.0,0.0,1,4
489.377777777777,433.766666666666,83.2310898702381,170.137284436879,33.3666666666666,0.489199590470228,122.60466805921371,1.0,1.0,117.968981327955,23.5937962655911,1,5
489.377777777777,467.133333333333,110.104382572758,201.585483659469,83.4166666666666,0.546192020248609,122.60466805921371,1.0,1.0,129.765879460751,58.9844906639778,1,3
489.377777777777,500.5,41.615544935119,85.0686422184396,16.6833333333333,0.489199590470228,122.60466805921371,1.0,1.0,58.9844906639778,11.7968981327956,2,5
489.377777777777,500.5,68.5619824107993,137.574291041442,33.3666666666666,0.498363334397601,122.60466805921371,1.0,1.0,94.3751850623645,23.5937962655911,1,5
489.377777777777,500.5,95.6769732478852,179.684999064721,66.7333333333333,0.532470566524159,122.60466805921371,1.0,1.0,117.968981327955,47.1875925311823,1,7
489.377777777777,567.233333333333,134.390322439646,190.219266754039,116.783333333333,0.706502157919775,122.60466805921371,1.0,0.5,82.5782869295689,106.17208319516,1,4
500.5,433.766666666666,118.752837003148,166.833333333333,100.1,0.711805216802087,119.88011988011988,1.0,0.5,70.7813887967734,94.3751850623645,1,5
500.5,433.766666666666,200.2,400.4,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,1,4
500.5,467.133333333333,47.1875925311822,70.7813887967734,50.05,0.666666666666666,119.88011988011988,0.5,0.5,35.3906943983867,35.3906943983867,1,4
500.5,467.133333333333,72.0802382122918,120.305227557981,66.7333333333333,0.599144689515278,119.88011988011988,1.0,0.5,70.7813887967733,47.1875925311822,1,7
500.5,467.133333333333,124.846634805357,158.271996891427,50.05,0.788810637746615,119.88011988011988,1.0,1.0,35.3906943983867,106.17208319516,3,7
500.5,467.133333333333,178.649342029035,328.623555319929,133.466666666666,0.543629143854622,119.88011988011988,1.0,1.0,212.34416639032,94.3751850623645,1,6
500.5,500.5,33.3666666666666,66.7333333333333,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,2,4
500.5,500.5,66.7333333333333,133.466666666666,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,5,1
500.5,500.5,81.7313077508653,144.160476424583,54.4875385005769,0.56694670951384,119.88011988011988,1.0,1.0,101.936850458906,58.8532680527923,1,3
500.5,500.5,100.1,200.2,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,4,1
500.5,500.5,133.466666666666,266.933333333333,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,8,3
500.5,500.5,166.833333333333,333.666666666666,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,3,7
500.5,500.5,200.2,400.4,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,2,4
500.5,500.5,266.933333333333,533.866666666666,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,3,6
500.5,533.866666666666,72.0802382122918,151.074008721259,16.6833333333333,0.477118723613697,119.88011988011988,1.0,1.0,106.17208319516,11.7968981327956,1,4
500.5,533.866666666666,98.2288069688241,171.765429518799,83.4166666666666,0.571877631278958,119.88011988011988,1.0,1.0,106.17208319516,58.9844906639778,1,3
500.5,550.55,166.833333333333,333.666666666666,0.0,0.5,119.88011988011988,1.0,1.0,0.0,0.0,2,7
500.5,567.233333333333,118.752837003148,166.833333333333,100.1,0.711805216802087,119.88011988011988,1.0,0.5,70.7813887967734,94.3751850623645,2,1
500.5,567.233333333333,144.160476424583,302.148017442518,33.3666666666666,0.477118723613697,119.88011988011988,1.0,1.0,212.34416639032,23.5937962655911,2,5
508.841666666666,500.5,36.3604820207017,72.0802382122918,27.2437692502884,0.504444531850912,117.91487201323282,1.0,0.666666666666666,50.9684252294532,29.4266340263961,1,6
508.841666666666,500.5,82.9985353786438,165.717378779745,56.7124281456264,0.500843882456993,117.91487201323282,1.0,1.0,117.179882295617,67.6538365869835,1,4
511.622222222222,500.5,15.729197510394,33.3666666666666,0.0,0.471404520791031,117.27403031750863,1.0,0.0,23.5937962655911,0.0,1,7
511.622222222222,500.5,204.479567635123,266.933333333333,0.0,0.766032346285426,117.27403031750863,1.0,1.0,0.0,0.0,1,5
511.622222222222,533.866666666666,56.7124281456264,117.968981327955,16.6833333333333,0.480740170061865,117.27403031750863,1.0,1.0,82.5782869295689,11.7968981327954,1,2
511.622222222222,533.866666666666,110.104382572758,222.583428803174,50.05,0.494665677336301,117.27403031750863,1.0,1.0,153.359675726342,35.3906943983867,1,4
511.622222222222,617.283333333333,177.259053643997,337.811753134131,116.783333333333,0.524727313361458,117.27403031750863,1.0,1.0,224.141064523115,82.5782869295688,1,2
513.846666666666,467.133333333333,148.622190058476,147.343210453236,62.4233174026786,1.00868027512978,116.76635053258445,1.0,1.0,76.4526378441799,155.1639692748,1,4
513.846666666666,467.133333333333,190.628529519237,151.074008721259,95.8384534864094,1.26182214354924,116.76635053258445,0.75,0.75,67.7680203586716,228.141152091808,1,1
517.183333333333,300.3,216.883333333333,433.766666666666,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,1,4
517.183333333333,433.766666666666,83.4166666666666,166.833333333333,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,1,1
517.183333333333,467.133333333333,130.300998759709,141.562777593546,87.5764653542868,0.920446751432271,116.01301923882575,1.0,0.666666666666666,61.9259125243649,120.305227557981,1,4
517.183333333333,517.183333333333,16.6833333333333,33.3666666666666,0.0,0.5,116.01301923882575,1.0,0.0,0.0,0.0,11,2
517.183333333333,517.183333333333,50.05,100.1,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,5,7
517.183333333333,517.183333333333,83.4166666666666,166.833333333333,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,5,2
517.183333333333,517.183333333333,116.783333333333,233.566666666666,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,3,2
517.183333333333,517.183333333333,150.15,300.3,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,2,3
517.183333333333,517.183333333333,183.516666666666,367.033333333333,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,2,4
517.183333333333,517.183333333333,216.883333333333,433.766666666666,0.0,0.5,116.01301923882575,1.0,1.0,0.0,0.0,2,1
517.183333333333,533.866666666666,76.4526378441799,126.324161203246,31.4583950207881,0.605209938589446,116.01301923882575,1.0,1.0,88.9777777777777,58.8532680527923,1,7
522.744444444444,467.133333333333,154.914629616236,269.010666868228,133.466666666666,0.575867981071991,114.77883818309361,1.0,1.0,165.156573859137,94.3751850623645,1,4
522.744444444444,500.5,56.7124281456264,74.6101348492429,33.3666666666666,0.760116950066092,114.77883818309361,1.0,0.5,23.5937962655911,47.1875925311822,1,4
522.744444444444,500.5,164.217643147707,306.719351452684,116.783333333333,0.535400333790284,114.77883818309361,1.0,1.0,200.547268257524,82.5782869295689,1,5
522.744444444444,600.6,110.104382572758,165.156573859137,116.783333333333,0.666666666666666,114.77883818309361,0.5,0.5,82.5782869295689,82.578286929569,1,7
525.525,467.133333333333,178.714246424284,372.552941303748,110.104382572758,0.479701611800123,114.17154274297133,1.0,1.0,259.174030620639,77.8555555555555,1,4
525.525,517.183333333333,72.2409524323519,150.45863341919,41.615544935119,0.48013829974836,114.17154274297133,1.0,1.0,106.099237846484,48.480642694269,1,2
525.525,533.866666666666,43.3445714594111,43.0761814394847,27.2437692502884,1.0062305898749,114.17154274297133,0.666666666666666,0.333333333333333,19.2642539819605,48.480642694269,1,2
525.525,533.866666666666,212.835136216587,406.836233318445,150.046981119947,0.523146953948896,114.17154274297133,1.0,1.0,271.755744768744,61.925912524365,2,7
533.866666666666,433.766666666666,100.1,200.2,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,1,1
533.866666666666,433.766666666666,165.717378779745,260.601997519418,166.833333333333,0.635902181706788,112.38761238761253,1.0,0.5,141.562777593546,117.968981327955,2,8
533.866666666666,450.45,118.752837003148,250.805494579188,16.6833333333333,0.473485787073352,112.38761238761253,1.0,1.0,176.953471991933,11.7968981327956,1,3
533.866666666666,467.133333333333,144.160476424583,302.148017442518,33.3666666666666,0.477118723613697,112.38761238761253,1.0,1.0,212.34416639032,23.593796265591,2,2
533.866666666666,500.5,178.649342029035,328.62355531993,133.466666666666,0.543629143854622,112.38761238761253,1.0,1.0,212.34416639032,94.3751850623645,1,1
533.866666666666,500.5,205.685947232398,381.169443948488,150.15,0.539618142266919,112.38761238761253,1.0,1.0,247.734860788706,106.17208319516,1,1
533.866666666666,517.183333333333,154.714868566519,247.453822852758,128.749030441033,0.625227231419978,112.38761238761253,1.0,0.666666666666666,173.378285837644,107.258826797266,1,5
533.866666666666,533.866666666666,33.3666666666666,66.7333333333332,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,6,3
533.866666666666,533.866666666666,54.4875385005769,66.7333333333333,0.0,0.816496580927726,112.38761238761253,1.0,1.0,0.0,47.1875925311823,2,5
533.866666666666,533.866666666666,66.7333333333333,133.466666666666,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,2,4
533.866666666666,533.866666666666,100.1,200.2,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,5,2
533.866666666666,533.866666666666,133.466666666666,266.933333333333,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,8,1
533.866666666666,533.866666666666,163.46261550173,316.543993782854,100.099999999999,0.516397779494322,112.38761238761253,1.0,1.0,212.34416639032,70.7813887967734,2,4
533.866666666666,533.866666666666,166.833333333333,333.666666666666,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,1,2
533.866666666666,533.866666666666,200.199999999999,400.399999999999,0.0,0.5,112.38761238761253,1.0,1.0,0.0,0.0,5,1
